Run ID,1215
Run Date/Time,2014-10-21 10:17:59
Application Name,Labcyte Echo Dose-Response
Application Version,1.5.4
Protocol Name,21.10.2014_Novartis_CECR_FALZ_IC50_10mM Stock_5uM FAC 10nltransfer 1in2 .edr
User Name,ACCESS

[DETAILS]
Source Plate Name,Source Plate Barcode,Source Plate Type,Source Well,Source Concentration,Source Concentration Units,Destination Plate Name,Destination Plate Barcode,Destination Plate Type,Destination Well,Destination Concentration,Destination Concentration Units,Sample ID,Sample Name,Transfer Volume,Actual Volume,Current Fluid Volume,Fluid Composition,Fluid Units,Fluid Type,Transfer Status
Intermediate Sample Plate[1],,384PP_DMSO2,D12,0.00125,M,Destination Plate[1]-03,,Proxiplate_384PS,L17,3.125E-07,M,BDV00005301a,Sample 9,5,5,23.705,95.588,Percent,DMSO,
Intermediate Sample Plate[1],,384PP_DMSO2,D12,0.00125,M,Destination Plate[1]-03,,Proxiplate_384PS,K17,3.125E-07,M,BDV00005301a,Sample 9,5,5,23.7,95.588,Percent,DMSO,
Intermediate Sample Plate[1],,384PP_DMSO2,D12,0.00125,M,Destination Plate[1]-03,,Proxiplate_384PS,K18,1.563E-07,M,BDV00005301a,Sample 9,2.5,2.5,23.698,95.588,Percent,DMSO,
Intermediate Sample Plate[1],,384PP_DMSO2,D12,0.00125,M,Destination Plate[1]-03,,Proxiplate_384PS,L18,1.563E-07,M,BDV00005301a,Sample 9,2.5,2.5,23.695,95.588,Percent,DMSO,
Intermediate Sample Plate[1],,384PP_DMSO2,E12,0.0001562,M,Destination Plate[1]-03,,Proxiplate_384PS,L19,7.812E-08,M,BDV00005301a,Sample 9,10,10,23.144,97.501,Percent,DMSO,
Intermediate Sample Plate[1],,384PP_DMSO2,E12,0.0001562,M,Destination Plate[1]-03,,Proxiplate_384PS,K19,7.812E-08,M,BDV00005301a,Sample 9,10,10,23.134,97.501,Percent,DMSO,
Intermediate Sample Plate[1],,384PP_DMSO2,E12,0.0001562,M,Destination Plate[1]-03,,Proxiplate_384PS,K20,3.906E-08,M,BDV00005301a,Sample 9,5,5,23.129,97.501,Percent,DMSO,
Intermediate Sample Plate[1],,384PP_DMSO2,E12,0.0001562,M,Destination Plate[1]-03,,Proxiplate_384PS,L20,3.906E-08,M,BDV00005301a,Sample 9,5,5,23.124,97.501,Percent,DMSO,
Intermediate Sample Plate[1],,384PP_DMSO2,E12,0.0001562,M,Destination Plate[1]-03,,Proxiplate_384PS,L21,1.953E-08,M,BDV00005301a,Sample 9,2.5,2.5,23.122,97.501,Percent,DMSO,
Intermediate Sample Plate[1],,384PP_DMSO2,E12,0.0001562,M,Destination Plate[1]-03,,Proxiplate_384PS,K21,1.953E-08,M,BDV00005301a,Sample 9,2.5,2.5,23.119,97.501,Percent,DMSO,
Intermediate Sample Plate[1],,384PP_DMSO2,F12,2E-05,M,Destination Plate[1]-03,,Proxiplate_384PS,K22,1E-08,M,BDV00005301a,Sample 9,10,10,23.432,97.725,Percent,DMSO,
Intermediate Sample Plate[1],,384PP_DMSO2,F12,2E-05,M,Destination Plate[1]-03,,Proxiplate_384PS,L22,1E-08,M,BDV00005301a,Sample 9,10,10,23.422,97.725,Percent,DMSO,
Intermediate Sample Plate[1],,384PP_DMSO2,F12,2E-05,M,Destination Plate[1]-03,,Proxiplate_384PS,L23,5E-09,M,BDV00005301a,Sample 9,5,5,23.417,97.725,Percent,DMSO,
Intermediate Sample Plate[1],,384PP_DMSO2,F12,2E-05,M,Destination Plate[1]-03,,Proxiplate_384PS,K23,5E-09,M,BDV00005301a,Sample 9,5,5,23.412,97.725,Percent,DMSO,
Intermediate Sample Plate[1],,384PP_DMSO2,B24,,,Destination Plate[1]-03,,Proxiplate_384PS,C12,,,,,10,10,24.691,97.544,Percent,DMSO,
Intermediate Sample Plate[1],,384PP_DMSO2,B24,,,Destination Plate[1]-03,,Proxiplate_384PS,E12,,,,,10,10,24.681,97.544,Percent,DMSO,
Intermediate Sample Plate[1],,384PP_DMSO2,B24,,,Destination Plate[1]-03,,Proxiplate_384PS,G12,,,,,10,10,24.671,97.544,Percent,DMSO,
Intermediate Sample Plate[1],,384PP_DMSO2,B24,,,Destination Plate[1]-03,,Proxiplate_384PS,I12,,,,,10,10,24.661,97.544,Percent,DMSO,
Intermediate Sample Plate[1],,384PP_DMSO2,B24,,,Destination Plate[1]-03,,Proxiplate_384PS,K12,,,,,10,10,24.651,97.544,Percent,DMSO,
Intermediate Sample Plate[1],,384PP_DMSO2,B24,,,Destination Plate[1]-03,,Proxiplate_384PS,M12,,,,,10,10,24.641,97.544,Percent,DMSO,
Intermediate Sample Plate[1],,384PP_DMSO2,B24,,,Destination Plate[1]-03,,Proxiplate_384PS,O12,,,,,10,10,24.631,97.544,Percent,DMSO,
Intermediate Sample Plate[1],,384PP_DMSO2,B24,,,Destination Plate[1]-03,,Proxiplate_384PS,O24,,,,,10,10,24.621,97.544,Percent,DMSO,
Intermediate Sample Plate[1],,384PP_DMSO2,B24,,,Destination Plate[1]-03,,Proxiplate_384PS,M24,,,,,10,10,24.611,97.544,Percent,DMSO,
Intermediate Sample Plate[1],,384PP_DMSO2,B24,,,Destination Plate[1]-03,,Proxiplate_384PS,K24,,,,,10,10,24.601,97.544,Percent,DMSO,
Intermediate Sample Plate[1],,384PP_DMSO2,B24,,,Destination Plate[1]-03,,Proxiplate_384PS,I24,,,,,10,10,24.591,97.544,Percent,DMSO,
Intermediate Sample Plate[1],,384PP_DMSO2,B24,,,Destination Plate[1]-03,,Proxiplate_384PS,G24,,,,,10,10,24.581,97.544,Percent,DMSO,
Intermediate Sample Plate[1],,384PP_DMSO2,B24,,,Destination Plate[1]-03,,Proxiplate_384PS,E24,,,,,10,10,24.571,97.544,Percent,DMSO,
Intermediate Sample Plate[1],,384PP_DMSO2,B24,,,Destination Plate[1]-03,,Proxiplate_384PS,C24,,,,,10,10,24.561,97.544,Percent,DMSO,
Intermediate Sample Plate[1],,384PP_DMSO2,B13,,,Destination Plate[1]-03,,Proxiplate_384PS,C2,,,,,5,5,24.693,97.173,Percent,DMSO,
Intermediate Sample Plate[1],,384PP_DMSO2,B13,,,Destination Plate[1]-03,,Proxiplate_384PS,D2,,,,,5,5,24.688,97.173,Percent,DMSO,
Intermediate Sample Plate[1],,384PP_DMSO2,B13,,,Destination Plate[1]-03,,Proxiplate_384PS,E2,,,,,5,5,24.683,97.173,Percent,DMSO,
Intermediate Sample Plate[1],,384PP_DMSO2,B13,,,Destination Plate[1]-03,,Proxiplate_384PS,F2,,,,,5,5,24.678,97.173,Percent,DMSO,
Intermediate Sample Plate[1],,384PP_DMSO2,B13,,,Destination Plate[1]-03,,Proxiplate_384PS,G2,,,,,5,5,24.673,97.173,Percent,DMSO,
Intermediate Sample Plate[1],,384PP_DMSO2,B13,,,Destination Plate[1]-03,,Proxiplate_384PS,H2,,,,,5,5,24.668,97.173,Percent,DMSO,
Intermediate Sample Plate[1],,384PP_DMSO2,B13,,,Destination Plate[1]-03,,Proxiplate_384PS,I2,,,,,5,5,24.663,97.173,Percent,DMSO,
Intermediate Sample Plate[1],,384PP_DMSO2,B13,,,Destination Plate[1]-03,,Proxiplate_384PS,J2,,,,,5,5,24.658,97.173,Percent,DMSO,
Intermediate Sample Plate[1],,384PP_DMSO2,B13,,,Destination Plate[1]-03,,Proxiplate_384PS,K2,,,,,5,5,24.653,97.173,Percent,DMSO,
Intermediate Sample Plate[1],,384PP_DMSO2,B13,,,Destination Plate[1]-03,,Proxiplate_384PS,L2,,,,,5,5,24.648,97.173,Percent,DMSO,
Intermediate Sample Plate[1],,384PP_DMSO2,B13,,,Destination Plate[1]-03,,Proxiplate_384PS,M2,,,,,5,5,24.643,97.173,Percent,DMSO,
Intermediate Sample Plate[1],,384PP_DMSO2,B13,,,Destination Plate[1]-03,,Proxiplate_384PS,N2,,,,,5,5,24.638,97.173,Percent,DMSO,
Intermediate Sample Plate[1],,384PP_DMSO2,B13,,,Destination Plate[1]-03,,Proxiplate_384PS,O2,,,,,5,5,24.633,97.173,Percent,DMSO,
Intermediate Sample Plate[1],,384PP_DMSO2,B13,,,Destination Plate[1]-03,,Proxiplate_384PS,P2,,,,,5,5,24.628,97.173,Percent,DMSO,
Intermediate Sample Plate[1],,384PP_DMSO2,B13,,,Destination Plate[1]-03,,Proxiplate_384PS,P3,,,,,7.5,7.5,24.62,97.173,Percent,DMSO,
Intermediate Sample Plate[1],,384PP_DMSO2,B13,,,Destination Plate[1]-03,,Proxiplate_384PS,O3,,,,,7.5,7.5,24.613,97.173,Percent,DMSO,
Intermediate Sample Plate[1],,384PP_DMSO2,B13,,,Destination Plate[1]-03,,Proxiplate_384PS,N3,,,,,7.5,7.5,24.605,97.173,Percent,DMSO,
Intermediate Sample Plate[1],,384PP_DMSO2,B13,,,Destination Plate[1]-03,,Proxiplate_384PS,M3,,,,,7.5,7.5,24.598,97.173,Percent,DMSO,
Intermediate Sample Plate[1],,384PP_DMSO2,B13,,,Destination Plate[1]-03,,Proxiplate_384PS,L3,,,,,7.5,7.5,24.59,97.173,Percent,DMSO,
Intermediate Sample Plate[1],,384PP_DMSO2,B13,,,Destination Plate[1]-03,,Proxiplate_384PS,K3,,,,,7.5,7.5,24.583,97.173,Percent,DMSO,
Intermediate Sample Plate[1],,384PP_DMSO2,B13,,,Destination Plate[1]-03,,Proxiplate_384PS,J3,,,,,7.5,7.5,24.575,97.173,Percent,DMSO,
Intermediate Sample Plate[1],,384PP_DMSO2,B13,,,Destination Plate[1]-03,,Proxiplate_384PS,I3,,,,,7.5,7.5,24.568,97.173,Percent,DMSO,
Intermediate Sample Plate[1],,384PP_DMSO2,B13,,,Destination Plate[1]-03,,Proxiplate_384PS,H3,,,,,7.5,7.5,24.56,97.173,Percent,DMSO,
Intermediate Sample Plate[1],,384PP_DMSO2,B13,,,Destination Plate[1]-03,,Proxiplate_384PS,G3,,,,,7.5,7.5,24.553,97.173,Percent,DMSO,
Intermediate Sample Plate[1],,384PP_DMSO2,B13,,,Destination Plate[1]-03,,Proxiplate_384PS,F3,,,,,7.5,7.5,24.545,97.173,Percent,DMSO,
Intermediate Sample Plate[1],,384PP_DMSO2,B13,,,Destination Plate[1]-03,,Proxiplate_384PS,E3,,,,,7.5,7.5,24.538,97.173,Percent,DMSO,
Intermediate Sample Plate[1],,384PP_DMSO2,B13,,,Destination Plate[1]-03,,Proxiplate_384PS,D3,,,,,7.5,7.5,24.53,97.173,Percent,DMSO,
Intermediate Sample Plate[1],,384PP_DMSO2,B13,,,Destination Plate[1]-03,,Proxiplate_384PS,C3,,,,,7.5,7.5,24.523,97.173,Percent,DMSO,
Intermediate Sample Plate[1],,384PP_DMSO2,B13,,,Destination Plate[1]-03,,Proxiplate_384PS,C5,,,,,5,5,24.518,97.173,Percent,DMSO,
Intermediate Sample Plate[1],,384PP_DMSO2,B13,,,Destination Plate[1]-03,,Proxiplate_384PS,D5,,,,,5,5,24.513,97.173,Percent,DMSO,
Intermediate Sample Plate[1],,384PP_DMSO2,B13,,,Destination Plate[1]-03,,Proxiplate_384PS,E5,,,,,5,5,24.508,97.173,Percent,DMSO,
Intermediate Sample Plate[1],,384PP_DMSO2,B13,,,Destination Plate[1]-03,,Proxiplate_384PS,F5,,,,,5,5,24.503,97.173,Percent,DMSO,
Intermediate Sample Plate[1],,384PP_DMSO2,B13,,,Destination Plate[1]-03,,Proxiplate_384PS,G5,,,,,5,5,24.498,97.173,Percent,DMSO,
Intermediate Sample Plate[1],,384PP_DMSO2,B13,,,Destination Plate[1]-03,,Proxiplate_384PS,H5,,,,,5,5,24.493,97.173,Percent,DMSO,
Intermediate Sample Plate[1],,384PP_DMSO2,B13,,,Destination Plate[1]-03,,Proxiplate_384PS,I5,,,,,5,5,24.488,97.173,Percent,DMSO,
Intermediate Sample Plate[1],,384PP_DMSO2,B13,,,Destination Plate[1]-03,,Proxiplate_384PS,J5,,,,,5,5,24.483,97.173,Percent,DMSO,
Intermediate Sample Plate[1],,384PP_DMSO2,B13,,,Destination Plate[1]-03,,Proxiplate_384PS,K5,,,,,5,5,24.478,97.173,Percent,DMSO,
Intermediate Sample Plate[1],,384PP_DMSO2,B13,,,Destination Plate[1]-03,,Proxiplate_384PS,L5,,,,,5,5,24.473,97.173,Percent,DMSO,
Intermediate Sample Plate[1],,384PP_DMSO2,B13,,,Destination Plate[1]-03,,Proxiplate_384PS,M5,,,,,5,5,24.468,97.173,Percent,DMSO,
Intermediate Sample Plate[1],,384PP_DMSO2,B13,,,Destination Plate[1]-03,,Proxiplate_384PS,N5,,,,,5,5,24.463,97.173,Percent,DMSO,
Intermediate Sample Plate[1],,384PP_DMSO2,B13,,,Destination Plate[1]-03,,Proxiplate_384PS,O5,,,,,5,5,24.458,97.173,Percent,DMSO,
Intermediate Sample Plate[1],,384PP_DMSO2,B13,,,Destination Plate[1]-03,,Proxiplate_384PS,P5,,,,,5,5,24.453,97.173,Percent,DMSO,
Intermediate Sample Plate[1],,384PP_DMSO2,B13,,,Destination Plate[1]-03,,Proxiplate_384PS,P6,,,,,7.5,7.5,24.445,97.173,Percent,DMSO,
Intermediate Sample Plate[1],,384PP_DMSO2,B13,,,Destination Plate[1]-03,,Proxiplate_384PS,O6,,,,,7.5,7.5,24.438,97.173,Percent,DMSO,
Intermediate Sample Plate[1],,384PP_DMSO2,B13,,,Destination Plate[1]-03,,Proxiplate_384PS,N6,,,,,7.5,7.5,24.43,97.173,Percent,DMSO,
Intermediate Sample Plate[1],,384PP_DMSO2,B13,,,Destination Plate[1]-03,,Proxiplate_384PS,M6,,,,,7.5,7.5,24.423,97.173,Percent,DMSO,
Intermediate Sample Plate[1],,384PP_DMSO2,B13,,,Destination Plate[1]-03,,Proxiplate_384PS,L6,,,,,7.5,7.5,24.415,97.173,Percent,DMSO,
Intermediate Sample Plate[1],,384PP_DMSO2,B13,,,Destination Plate[1]-03,,Proxiplate_384PS,K6,,,,,7.5,7.5,24.408,97.173,Percent,DMSO,
Intermediate Sample Plate[1],,384PP_DMSO2,B13,,,Destination Plate[1]-03,,Proxiplate_384PS,J6,,,,,7.5,7.5,24.4,97.173,Percent,DMSO,
Intermediate Sample Plate[1],,384PP_DMSO2,B13,,,Destination Plate[1]-03,,Proxiplate_384PS,I6,,,,,7.5,7.5,24.393,97.173,Percent,DMSO,
Intermediate Sample Plate[1],,384PP_DMSO2,B13,,,Destination Plate[1]-03,,Proxiplate_384PS,H6,,,,,7.5,7.5,24.385,97.173,Percent,DMSO,
Intermediate Sample Plate[1],,384PP_DMSO2,B13,,,Destination Plate[1]-03,,Proxiplate_384PS,G6,,,,,7.5,7.5,24.378,97.173,Percent,DMSO,
Intermediate Sample Plate[1],,384PP_DMSO2,B13,,,Destination Plate[1]-03,,Proxiplate_384PS,F6,,,,,7.5,7.5,24.37,97.173,Percent,DMSO,
Intermediate Sample Plate[1],,384PP_DMSO2,B13,,,Destination Plate[1]-03,,Proxiplate_384PS,E6,,,,,7.5,7.5,24.363,97.173,Percent,DMSO,
Intermediate Sample Plate[1],,384PP_DMSO2,B13,,,Destination Plate[1]-03,,Proxiplate_384PS,D6,,,,,7.5,7.5,24.355,97.173,Percent,DMSO,
Intermediate Sample Plate[1],,384PP_DMSO2,B13,,,Destination Plate[1]-03,,Proxiplate_384PS,C6,,,,,7.5,7.5,24.348,97.173,Percent,DMSO,
Intermediate Sample Plate[1],,384PP_DMSO2,B13,,,Destination Plate[1]-03,,Proxiplate_384PS,C8,,,,,5,5,24.343,97.173,Percent,DMSO,
Intermediate Sample Plate[1],,384PP_DMSO2,B13,,,Destination Plate[1]-03,,Proxiplate_384PS,D8,,,,,5,5,24.338,97.173,Percent,DMSO,
Intermediate Sample Plate[1],,384PP_DMSO2,B13,,,Destination Plate[1]-03,,Proxiplate_384PS,E8,,,,,5,5,24.333,97.173,Percent,DMSO,
Intermediate Sample Plate[1],,384PP_DMSO2,B13,,,Destination Plate[1]-03,,Proxiplate_384PS,F8,,,,,5,5,24.328,97.173,Percent,DMSO,
Intermediate Sample Plate[1],,384PP_DMSO2,B13,,,Destination Plate[1]-03,,Proxiplate_384PS,G8,,,,,5,5,24.323,97.173,Percent,DMSO,
Intermediate Sample Plate[1],,384PP_DMSO2,B13,,,Destination Plate[1]-03,,Proxiplate_384PS,H8,,,,,5,5,24.318,97.173,Percent,DMSO,
Intermediate Sample Plate[1],,384PP_DMSO2,B13,,,Destination Plate[1]-03,,Proxiplate_384PS,I8,,,,,5,5,24.313,97.173,Percent,DMSO,
Intermediate Sample Plate[1],,384PP_DMSO2,B13,,,Destination Plate[1]-03,,Proxiplate_384PS,J8,,,,,5,5,24.308,97.173,Percent,DMSO,
Intermediate Sample Plate[1],,384PP_DMSO2,B13,,,Destination Plate[1]-03,,Proxiplate_384PS,K8,,,,,5,5,24.303,97.173,Percent,DMSO,
Intermediate Sample Plate[1],,384PP_DMSO2,B13,,,Destination Plate[1]-03,,Proxiplate_384PS,L8,,,,,5,5,24.298,97.173,Percent,DMSO,
Intermediate Sample Plate[1],,384PP_DMSO2,B13,,,Destination Plate[1]-03,,Proxiplate_384PS,M8,,,,,5,5,24.293,97.173,Percent,DMSO,
Intermediate Sample Plate[1],,384PP_DMSO2,B13,,,Destination Plate[1]-03,,Proxiplate_384PS,N8,,,,,5,5,24.288,97.173,Percent,DMSO,
Intermediate Sample Plate[1],,384PP_DMSO2,B13,,,Destination Plate[1]-03,,Proxiplate_384PS,O8,,,,,5,5,24.283,97.173,Percent,DMSO,
Intermediate Sample Plate[1],,384PP_DMSO2,B13,,,Destination Plate[1]-03,,Proxiplate_384PS,P8,,,,,5,5,24.278,97.173,Percent,DMSO,
Intermediate Sample Plate[1],,384PP_DMSO2,B13,,,Destination Plate[1]-03,,Proxiplate_384PS,P9,,,,,7.5,7.5,24.27,97.173,Percent,DMSO,
Intermediate Sample Plate[1],,384PP_DMSO2,B13,,,Destination Plate[1]-03,,Proxiplate_384PS,O9,,,,,7.5,7.5,24.263,97.173,Percent,DMSO,
Intermediate Sample Plate[1],,384PP_DMSO2,B13,,,Destination Plate[1]-03,,Proxiplate_384PS,N9,,,,,7.5,7.5,24.255,97.173,Percent,DMSO,
Intermediate Sample Plate[1],,384PP_DMSO2,B13,,,Destination Plate[1]-03,,Proxiplate_384PS,M9,,,,,7.5,7.5,24.248,97.173,Percent,DMSO,
Intermediate Sample Plate[1],,384PP_DMSO2,B13,,,Destination Plate[1]-03,,Proxiplate_384PS,L9,,,,,7.5,7.5,24.24,97.173,Percent,DMSO,
Intermediate Sample Plate[1],,384PP_DMSO2,B13,,,Destination Plate[1]-03,,Proxiplate_384PS,K9,,,,,7.5,7.5,24.233,97.173,Percent,DMSO,
Intermediate Sample Plate[1],,384PP_DMSO2,B13,,,Destination Plate[1]-03,,Proxiplate_384PS,J9,,,,,7.5,7.5,24.225,97.173,Percent,DMSO,
Intermediate Sample Plate[1],,384PP_DMSO2,B13,,,Destination Plate[1]-03,,Proxiplate_384PS,I9,,,,,7.5,7.5,24.218,97.173,Percent,DMSO,
Intermediate Sample Plate[1],,384PP_DMSO2,B13,,,Destination Plate[1]-03,,Proxiplate_384PS,H9,,,,,7.5,7.5,24.21,97.173,Percent,DMSO,
Intermediate Sample Plate[1],,384PP_DMSO2,B13,,,Destination Plate[1]-03,,Proxiplate_384PS,G9,,,,,7.5,7.5,24.203,97.173,Percent,DMSO,
Intermediate Sample Plate[1],,384PP_DMSO2,B13,,,Destination Plate[1]-03,,Proxiplate_384PS,F9,,,,,7.5,7.5,24.195,97.173,Percent,DMSO,
Intermediate Sample Plate[1],,384PP_DMSO2,B13,,,Destination Plate[1]-03,,Proxiplate_384PS,E9,,,,,7.5,7.5,24.188,97.173,Percent,DMSO,
Intermediate Sample Plate[1],,384PP_DMSO2,B13,,,Destination Plate[1]-03,,Proxiplate_384PS,D9,,,,,7.5,7.5,24.18,97.173,Percent,DMSO,
Intermediate Sample Plate[1],,384PP_DMSO2,B13,,,Destination Plate[1]-03,,Proxiplate_384PS,C9,,,,,7.5,7.5,24.173,97.173,Percent,DMSO,
Intermediate Sample Plate[1],,384PP_DMSO2,B13,,,Destination Plate[1]-03,,Proxiplate_384PS,C11,,,,,5,5,24.168,97.173,Percent,DMSO,
Intermediate Sample Plate[1],,384PP_DMSO2,B13,,,Destination Plate[1]-03,,Proxiplate_384PS,D11,,,,,5,5,24.163,97.173,Percent,DMSO,
Intermediate Sample Plate[1],,384PP_DMSO2,B13,,,Destination Plate[1]-03,,Proxiplate_384PS,E11,,,,,5,5,24.158,97.173,Percent,DMSO,
Intermediate Sample Plate[1],,384PP_DMSO2,B13,,,Destination Plate[1]-03,,Proxiplate_384PS,F11,,,,,5,5,24.153,97.173,Percent,DMSO,
Intermediate Sample Plate[1],,384PP_DMSO2,B13,,,Destination Plate[1]-03,,Proxiplate_384PS,G11,,,,,5,5,24.148,97.173,Percent,DMSO,
Intermediate Sample Plate[1],,384PP_DMSO2,B13,,,Destination Plate[1]-03,,Proxiplate_384PS,H11,,,,,5,5,24.143,97.173,Percent,DMSO,
Intermediate Sample Plate[1],,384PP_DMSO2,B13,,,Destination Plate[1]-03,,Proxiplate_384PS,I11,,,,,5,5,24.138,97.173,Percent,DMSO,
Intermediate Sample Plate[1],,384PP_DMSO2,B13,,,Destination Plate[1]-03,,Proxiplate_384PS,J11,,,,,5,5,24.133,97.173,Percent,DMSO,
Intermediate Sample Plate[1],,384PP_DMSO2,B13,,,Destination Plate[1]-03,,Proxiplate_384PS,K11,,,,,5,5,24.128,97.173,Percent,DMSO,
Intermediate Sample Plate[1],,384PP_DMSO2,B13,,,Destination Plate[1]-03,,Proxiplate_384PS,L11,,,,,5,5,24.123,97.173,Percent,DMSO,
Intermediate Sample Plate[1],,384PP_DMSO2,B13,,,Destination Plate[1]-03,,Proxiplate_384PS,M11,,,,,5,5,24.118,97.173,Percent,DMSO,
Intermediate Sample Plate[1],,384PP_DMSO2,B13,,,Destination Plate[1]-03,,Proxiplate_384PS,N11,,,,,5,5,24.113,97.173,Percent,DMSO,
Intermediate Sample Plate[1],,384PP_DMSO2,B13,,,Destination Plate[1]-03,,Proxiplate_384PS,O11,,,,,5,5,24.108,97.173,Percent,DMSO,
Intermediate Sample Plate[1],,384PP_DMSO2,B13,,,Destination Plate[1]-03,,Proxiplate_384PS,P11,,,,,5,5,24.103,97.173,Percent,DMSO,
Intermediate Sample Plate[1],,384PP_DMSO2,B13,,,Destination Plate[1]-03,,Proxiplate_384PS,L14,,,,,5,5,24.098,97.173,Percent,DMSO,
Intermediate Sample Plate[1],,384PP_DMSO2,B13,,,Destination Plate[1]-03,,Proxiplate_384PS,K14,,,,,5,5,24.093,97.173,Percent,DMSO,
Intermediate Sample Plate[1],,384PP_DMSO2,B13,,,Destination Plate[1]-03,,Proxiplate_384PS,J14,,,,,5,5,24.088,97.173,Percent,DMSO,
Intermediate Sample Plate[1],,384PP_DMSO2,B13,,,Destination Plate[1]-03,,Proxiplate_384PS,I14,,,,,5,5,24.083,97.173,Percent,DMSO,
Intermediate Sample Plate[1],,384PP_DMSO2,B13,,,Destination Plate[1]-03,,Proxiplate_384PS,H14,,,,,5,5,24.078,97.173,Percent,DMSO,
Intermediate Sample Plate[1],,384PP_DMSO2,B13,,,Destination Plate[1]-03,,Proxiplate_384PS,G14,,,,,5,5,24.073,97.173,Percent,DMSO,
Intermediate Sample Plate[1],,384PP_DMSO2,B13,,,Destination Plate[1]-03,,Proxiplate_384PS,F14,,,,,5,5,24.068,97.173,Percent,DMSO,
Intermediate Sample Plate[1],,384PP_DMSO2,B13,,,Destination Plate[1]-03,,Proxiplate_384PS,E14,,,,,5,5,24.063,97.173,Percent,DMSO,
Intermediate Sample Plate[1],,384PP_DMSO2,B13,,,Destination Plate[1]-03,,Proxiplate_384PS,D14,,,,,5,5,24.058,97.173,Percent,DMSO,
Intermediate Sample Plate[1],,384PP_DMSO2,B13,,,Destination Plate[1]-03,,Proxiplate_384PS,C14,,,,,5,5,24.053,97.173,Percent,DMSO,
Intermediate Sample Plate[1],,384PP_DMSO2,B13,,,Destination Plate[1]-03,,Proxiplate_384PS,C15,,,,,7.5,7.5,24.045,97.173,Percent,DMSO,
Intermediate Sample Plate[1],,384PP_DMSO2,B13,,,Destination Plate[1]-03,,Proxiplate_384PS,D15,,,,,7.5,7.5,24.038,97.173,Percent,DMSO,
Intermediate Sample Plate[1],,384PP_DMSO2,B13,,,Destination Plate[1]-03,,Proxiplate_384PS,E15,,,,,7.5,7.5,24.03,97.173,Percent,DMSO,
Intermediate Sample Plate[1],,384PP_DMSO2,B13,,,Destination Plate[1]-03,,Proxiplate_384PS,F15,,,,,7.5,7.5,24.023,97.173,Percent,DMSO,
Intermediate Sample Plate[1],,384PP_DMSO2,B13,,,Destination Plate[1]-03,,Proxiplate_384PS,G15,,,,,7.5,7.5,24.015,97.173,Percent,DMSO,
Intermediate Sample Plate[1],,384PP_DMSO2,B13,,,Destination Plate[1]-03,,Proxiplate_384PS,H15,,,,,7.5,7.5,24.008,97.173,Percent,DMSO,
Intermediate Sample Plate[1],,384PP_DMSO2,B13,,,Destination Plate[1]-03,,Proxiplate_384PS,I15,,,,,7.5,7.5,24,97.173,Percent,DMSO,
Intermediate Sample Plate[1],,384PP_DMSO2,B13,,,Destination Plate[1]-03,,Proxiplate_384PS,J15,,,,,7.5,7.5,23.993,97.173,Percent,DMSO,
Intermediate Sample Plate[1],,384PP_DMSO2,B13,,,Destination Plate[1]-03,,Proxiplate_384PS,K15,,,,,7.5,7.5,23.985,97.173,Percent,DMSO,
Intermediate Sample Plate[1],,384PP_DMSO2,B13,,,Destination Plate[1]-03,,Proxiplate_384PS,L15,,,,,7.5,7.5,23.978,97.173,Percent,DMSO,
Intermediate Sample Plate[1],,384PP_DMSO2,B13,,,Destination Plate[1]-03,,Proxiplate_384PS,L17,,,,,5,5,23.973,97.173,Percent,DMSO,
Intermediate Sample Plate[1],,384PP_DMSO2,B13,,,Destination Plate[1]-03,,Proxiplate_384PS,K17,,,,,5,5,23.968,97.173,Percent,DMSO,
Intermediate Sample Plate[1],,384PP_DMSO2,B13,,,Destination Plate[1]-03,,Proxiplate_384PS,J17,,,,,5,5,23.963,97.173,Percent,DMSO,
Intermediate Sample Plate[1],,384PP_DMSO2,B13,,,Destination Plate[1]-03,,Proxiplate_384PS,I17,,,,,5,5,23.958,97.173,Percent,DMSO,
Intermediate Sample Plate[1],,384PP_DMSO2,B13,,,Destination Plate[1]-03,,Proxiplate_384PS,H17,,,,,5,5,23.953,97.173,Percent,DMSO,
Intermediate Sample Plate[1],,384PP_DMSO2,B13,,,Destination Plate[1]-03,,Proxiplate_384PS,G17,,,,,5,5,23.948,97.173,Percent,DMSO,
Intermediate Sample Plate[1],,384PP_DMSO2,B13,,,Destination Plate[1]-03,,Proxiplate_384PS,F17,,,,,5,5,23.943,97.173,Percent,DMSO,
Intermediate Sample Plate[1],,384PP_DMSO2,B13,,,Destination Plate[1]-03,,Proxiplate_384PS,E17,,,,,5,5,23.938,97.173,Percent,DMSO,
Intermediate Sample Plate[1],,384PP_DMSO2,B13,,,Destination Plate[1]-03,,Proxiplate_384PS,D17,,,,,5,5,23.933,97.173,Percent,DMSO,
Intermediate Sample Plate[1],,384PP_DMSO2,B13,,,Destination Plate[1]-03,,Proxiplate_384PS,C17,,,,,5,5,23.928,97.173,Percent,DMSO,
Intermediate Sample Plate[1],,384PP_DMSO2,B13,,,Destination Plate[1]-03,,Proxiplate_384PS,C18,,,,,7.5,7.5,23.92,97.173,Percent,DMSO,
Intermediate Sample Plate[1],,384PP_DMSO2,B13,,,Destination Plate[1]-03,,Proxiplate_384PS,D18,,,,,7.5,7.5,23.913,97.173,Percent,DMSO,
